direction	grouping	group_value	expert_id	wins	total	proportion	record_type	mean_gain
A	video_id	AVScVfLgNmw	uniform_kd_seed1111	2	28	0.07142857143	oracle_expert_win	
A	video_id	AjgDuPEp9sI	cfcompat_seed1114	4	8	0.5	oracle_expert_win	
A	video_id	AjgDuPEp9sI	moddrop_seed1114	3	8	0.375	oracle_expert_win	
A	video_id	AjgDuPEp9sI	uniform_kd_seed1111	1	8	0.125	oracle_expert_win	
A	video_id	AmGocfFQfVE	cfcompat_seed1111	15	36	0.4166666667	oracle_expert_win	
A	video_id	AmGocfFQfVE	cfcompat_seed1114	4	36	0.1111111111	oracle_expert_win	
A	video_id	AmGocfFQfVE	moddrop_seed1111	2	36	0.05555555556	oracle_expert_win	
A	video_id	AmGocfFQfVE	moddrop_seed1114	9	36	0.25	oracle_expert_win	
A	video_id	AmGocfFQfVE	uniform_kd_seed1111	6	36	0.1666666667	oracle_expert_win	
A	video_id	B1B71X_SmwY	cfcompat_seed1114	13	76	0.1710526316	oracle_expert_win	
A	video_id	B1B71X_SmwY	moddrop_seed1111	12	76	0.1578947368	oracle_expert_win	
A	video_id	B1B71X_SmwY	moddrop_seed1114	22	76	0.2894736842	oracle_expert_win	
A	video_id	B1B71X_SmwY	uniform_kd_seed1111	29	76	0.3815789474	oracle_expert_win	
A	video_id	BBSVLGf7zPI	moddrop_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	BBSVLGf7zPI	moddrop_seed1114	8	12	0.6666666667	oracle_expert_win	
A	video_id	BB_VwJSg3AI	cfcompat_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	BB_VwJSg3AI	cfcompat_seed1114	4	12	0.3333333333	oracle_expert_win	
A	video_id	BB_VwJSg3AI	moddrop_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	BLFUj7_uy_0	cfcompat_seed1111	10	52	0.1923076923	oracle_expert_win	
A	video_id	BLFUj7_uy_0	cfcompat_seed1114	5	52	0.09615384615	oracle_expert_win	
A	video_id	BLFUj7_uy_0	moddrop_seed1111	9	52	0.1730769231	oracle_expert_win	
A	video_id	BLFUj7_uy_0	moddrop_seed1114	12	52	0.2307692308	oracle_expert_win	
A	video_id	BLFUj7_uy_0	uniform_kd_seed1111	16	52	0.3076923077	oracle_expert_win	
A	video_id	BMhG11CXgww	cfcompat_seed1111	7	20	0.35	oracle_expert_win	
A	video_id	BMhG11CXgww	cfcompat_seed1114	1	20	0.05	oracle_expert_win	
A	video_id	BMhG11CXgww	moddrop_seed1114	2	20	0.1	oracle_expert_win	
A	video_id	BMhG11CXgww	uniform_kd_seed1111	10	20	0.5	oracle_expert_win	
A	video_id	BNaRO9g8ugQ	moddrop_seed1114	4	4	1	oracle_expert_win	
A	video_id	BRdw-_dbJXc	cfcompat_seed1114	10	36	0.2777777778	oracle_expert_win	
A	video_id	BRdw-_dbJXc	moddrop_seed1111	6	36	0.1666666667	oracle_expert_win	
A	video_id	BRdw-_dbJXc	moddrop_seed1114	11	36	0.3055555556	oracle_expert_win	
A	video_id	BRdw-_dbJXc	uniform_kd_seed1111	9	36	0.25	oracle_expert_win	
A	video_id	BRzjQHYWbSs	cfcompat_seed1111	11	60	0.1833333333	oracle_expert_win	
A	video_id	BRzjQHYWbSs	cfcompat_seed1114	17	60	0.2833333333	oracle_expert_win	
A	video_id	BRzjQHYWbSs	moddrop_seed1111	10	60	0.1666666667	oracle_expert_win	
A	video_id	BRzjQHYWbSs	moddrop_seed1114	12	60	0.2	oracle_expert_win	
A	video_id	BRzjQHYWbSs	uniform_kd_seed1111	10	60	0.1666666667	oracle_expert_win	
A	video_id	BZOB3r5AoKE	cfcompat_seed1111	3	16	0.1875	oracle_expert_win	
A	video_id	BZOB3r5AoKE	cfcompat_seed1114	5	16	0.3125	oracle_expert_win	
A	video_id	BZOB3r5AoKE	moddrop_seed1111	4	16	0.25	oracle_expert_win	
A	video_id	BZOB3r5AoKE	moddrop_seed1114	4	16	0.25	oracle_expert_win	
A	video_id	BaX10vbFhuU	cfcompat_seed1114	4	12	0.3333333333	oracle_expert_win	
A	video_id	BaX10vbFhuU	moddrop_seed1114	8	12	0.6666666667	oracle_expert_win	
A	video_id	BdqoZ5qpz0E	cfcompat_seed1111	15	64	0.234375	oracle_expert_win	
A	video_id	BdqoZ5qpz0E	cfcompat_seed1114	21	64	0.328125	oracle_expert_win	
A	video_id	BdqoZ5qpz0E	moddrop_seed1111	8	64	0.125	oracle_expert_win	
A	video_id	BdqoZ5qpz0E	moddrop_seed1114	12	64	0.1875	oracle_expert_win	
A	video_id	BdqoZ5qpz0E	uniform_kd_seed1111	8	64	0.125	oracle_expert_win	
A	video_id	BnWvk0YRgE4	cfcompat_seed1114	4	4	1	oracle_expert_win	
A	video_id	BseI8-TYWm8	cfcompat_seed1111	2	16	0.125	oracle_expert_win	
A	video_id	BseI8-TYWm8	cfcompat_seed1114	2	16	0.125	oracle_expert_win	
A	video_id	BseI8-TYWm8	moddrop_seed1114	6	16	0.375	oracle_expert_win	
A	video_id	BseI8-TYWm8	uniform_kd_seed1111	6	16	0.375	oracle_expert_win	
A	video_id	BvvttuYysvg	cfcompat_seed1114	4	4	1	oracle_expert_win	
A	video_id	C2xNDBU2Z0s	cfcompat_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	C2xNDBU2Z0s	cfcompat_seed1114	4	12	0.3333333333	oracle_expert_win	
A	video_id	C2xNDBU2Z0s	uniform_kd_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	C3lDRFu1ZcI	cfcompat_seed1111	4	28	0.1428571429	oracle_expert_win	
A	video_id	C3lDRFu1ZcI	cfcompat_seed1114	8	28	0.2857142857	oracle_expert_win	
A	video_id	C3lDRFu1ZcI	moddrop_seed1114	16	28	0.5714285714	oracle_expert_win	
A	video_id	C74-of1rjg4	cfcompat_seed1114	4	8	0.5	oracle_expert_win	
A	video_id	C74-of1rjg4	moddrop_seed1111	4	8	0.5	oracle_expert_win	
A	video_id	CE9yV4SearE	cfcompat_seed1111	12	32	0.375	oracle_expert_win	
A	video_id	CE9yV4SearE	cfcompat_seed1114	12	32	0.375	oracle_expert_win	
A	video_id	CE9yV4SearE	moddrop_seed1111	2	32	0.0625	oracle_expert_win	
A	video_id	CE9yV4SearE	moddrop_seed1114	2	32	0.0625	oracle_expert_win	
A	video_id	CE9yV4SearE	uniform_kd_seed1111	4	32	0.125	oracle_expert_win	
A	video_id	CIqRibqChDQ	cfcompat_seed1114	8	16	0.5	oracle_expert_win	
A	video_id	CIqRibqChDQ	moddrop_seed1111	2	16	0.125	oracle_expert_win	
A	video_id	CIqRibqChDQ	moddrop_seed1114	6	16	0.375	oracle_expert_win	
A	video_id	CK31s0kfp-k	cfcompat_seed1111	1	24	0.04166666667	oracle_expert_win	
A	video_id	CK31s0kfp-k	cfcompat_seed1114	11	24	0.4583333333	oracle_expert_win	
A	video_id	CK31s0kfp-k	moddrop_seed1111	8	24	0.3333333333	oracle_expert_win	
A	video_id	CK31s0kfp-k	moddrop_seed1114	4	24	0.1666666667	oracle_expert_win	
A	video_id	CQnwOZRgQXs	cfcompat_seed1111	4	8	0.5	oracle_expert_win	
A	video_id	CQnwOZRgQXs	cfcompat_seed1114	2	8	0.25	oracle_expert_win	
A	video_id	CQnwOZRgQXs	moddrop_seed1111	2	8	0.25	oracle_expert_win	
A	video_id	CT7QOWbhfv4	moddrop_seed1114	4	4	1	oracle_expert_win	
A	video_id	CVx494kExvc	cfcompat_seed1111	15	52	0.2884615385	oracle_expert_win	
A	video_id	CVx494kExvc	cfcompat_seed1114	19	52	0.3653846154	oracle_expert_win	
A	video_id	CVx494kExvc	moddrop_seed1111	6	52	0.1153846154	oracle_expert_win	
A	video_id	CVx494kExvc	moddrop_seed1114	3	52	0.05769230769	oracle_expert_win	
A	video_id	CVx494kExvc	uniform_kd_seed1111	9	52	0.1730769231	oracle_expert_win	
A	video_id	CXojk-oSaEw	cfcompat_seed1111	4	16	0.25	oracle_expert_win	
A	video_id	CXojk-oSaEw	cfcompat_seed1114	4	16	0.25	oracle_expert_win	
A	video_id	CXojk-oSaEw	moddrop_seed1111	4	16	0.25	oracle_expert_win	
A	video_id	CXojk-oSaEw	uniform_kd_seed1111	4	16	0.25	oracle_expert_win	
A	video_id	CbQxC1iPyS8	cfcompat_seed1111	2	24	0.08333333333	oracle_expert_win	
A	video_id	CbQxC1iPyS8	cfcompat_seed1114	8	24	0.3333333333	oracle_expert_win	
A	video_id	CbQxC1iPyS8	moddrop_seed1111	2	24	0.08333333333	oracle_expert_win	
A	video_id	CbQxC1iPyS8	moddrop_seed1114	4	24	0.1666666667	oracle_expert_win	
A	video_id	CbQxC1iPyS8	uniform_kd_seed1111	8	24	0.3333333333	oracle_expert_win	
A	video_id	Cd0JH1AreDw	cfcompat_seed1111	16	24	0.6666666667	oracle_expert_win	
A	video_id	Cd0JH1AreDw	cfcompat_seed1114	4	24	0.1666666667	oracle_expert_win	
A	video_id	Cd0JH1AreDw	moddrop_seed1114	4	24	0.1666666667	oracle_expert_win	
A	video_id	CdB8QBhFccs	cfcompat_seed1111	4	32	0.125	oracle_expert_win	
A	video_id	CdB8QBhFccs	cfcompat_seed1114	12	32	0.375	oracle_expert_win	
A	video_id	CdB8QBhFccs	moddrop_seed1111	4	32	0.125	oracle_expert_win	
A	video_id	CdB8QBhFccs	moddrop_seed1114	10	32	0.3125	oracle_expert_win	
A	video_id	CdB8QBhFccs	uniform_kd_seed1111	2	32	0.0625	oracle_expert_win	
A	video_id	CfWxp5bRt2A	cfcompat_seed1111	8	20	0.4	oracle_expert_win	
A	video_id	CfWxp5bRt2A	cfcompat_seed1114	3	20	0.15	oracle_expert_win	
A	video_id	CfWxp5bRt2A	moddrop_seed1111	1	20	0.05	oracle_expert_win	
A	video_id	CfWxp5bRt2A	moddrop_seed1114	1	20	0.05	oracle_expert_win	
A	video_id	CfWxp5bRt2A	uniform_kd_seed1111	7	20	0.35	oracle_expert_win	
A	video_id	CqFt3_uka14	cfcompat_seed1111	12	20	0.6	oracle_expert_win	
A	video_id	CqFt3_uka14	cfcompat_seed1114	4	20	0.2	oracle_expert_win	
A	video_id	CqFt3_uka14	moddrop_seed1114	4	20	0.2	oracle_expert_win	
A	video_id	Ctc23Icfzvg	cfcompat_seed1111	6	24	0.25	oracle_expert_win	
A	video_id	Ctc23Icfzvg	cfcompat_seed1114	9	24	0.375	oracle_expert_win	
A	video_id	Ctc23Icfzvg	moddrop_seed1114	4	24	0.1666666667	oracle_expert_win	
A	video_id	Ctc23Icfzvg	uniform_kd_seed1111	5	24	0.2083333333	oracle_expert_win	
A	video_id	CuFLRnu4FQ8	cfcompat_seed1111	5	12	0.4166666667	oracle_expert_win	
A	video_id	CuFLRnu4FQ8	moddrop_seed1114	7	12	0.5833333333	oracle_expert_win	
A	video_id	D-DqVICJXBU	uniform_kd_seed1111	4	4	1	oracle_expert_win	
A	video_id	D02PT0bl88A	cfcompat_seed1111	8	20	0.4	oracle_expert_win	
A	video_id	D02PT0bl88A	cfcompat_seed1114	8	20	0.4	oracle_expert_win	
A	video_id	D02PT0bl88A	moddrop_seed1111	4	20	0.2	oracle_expert_win	
A	video_id	DXQGngge7vU	cfcompat_seed1111	8	24	0.3333333333	oracle_expert_win	
A	video_id	DXQGngge7vU	moddrop_seed1114	11	24	0.4583333333	oracle_expert_win	
A	video_id	DXQGngge7vU	uniform_kd_seed1111	5	24	0.2083333333	oracle_expert_win	
A	video_id	DaXkixKFEvE	cfcompat_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	DaXkixKFEvE	cfcompat_seed1114	4	12	0.3333333333	oracle_expert_win	
A	video_id	DaXkixKFEvE	moddrop_seed1114	4	12	0.3333333333	oracle_expert_win	
A	video_id	DfTMoqwMHVE	cfcompat_seed1114	8	28	0.2857142857	oracle_expert_win	
A	video_id	DfTMoqwMHVE	moddrop_seed1111	8	28	0.2857142857	oracle_expert_win	
A	video_id	DfTMoqwMHVE	moddrop_seed1114	8	28	0.2857142857	oracle_expert_win	
A	video_id	DfTMoqwMHVE	uniform_kd_seed1111	4	28	0.1428571429	oracle_expert_win	
A	video_id	DgO5O-oDeX8	cfcompat_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	DgO5O-oDeX8	cfcompat_seed1114	2	12	0.1666666667	oracle_expert_win	
A	video_id	DgO5O-oDeX8	moddrop_seed1114	6	12	0.5	oracle_expert_win	
A	video_id	DiOw-w5LDJ0	cfcompat_seed1111	4	24	0.1666666667	oracle_expert_win	
A	video_id	DiOw-w5LDJ0	cfcompat_seed1114	6	24	0.25	oracle_expert_win	
A	video_id	DiOw-w5LDJ0	moddrop_seed1111	5	24	0.2083333333	oracle_expert_win	
A	video_id	DiOw-w5LDJ0	moddrop_seed1114	3	24	0.125	oracle_expert_win	
A	video_id	DiOw-w5LDJ0	uniform_kd_seed1111	6	24	0.25	oracle_expert_win	
A	video_id	DtwbwyfajnI	cfcompat_seed1111	1	16	0.0625	oracle_expert_win	
A	video_id	DtwbwyfajnI	cfcompat_seed1114	6	16	0.375	oracle_expert_win	
A	video_id	DtwbwyfajnI	moddrop_seed1114	5	16	0.3125	oracle_expert_win	
A	video_id	DtwbwyfajnI	uniform_kd_seed1111	4	16	0.25	oracle_expert_win	
A	video_id	E7ZLz3tSwNM	cfcompat_seed1111	5	16	0.3125	oracle_expert_win	
A	video_id	E7ZLz3tSwNM	cfcompat_seed1114	9	16	0.5625	oracle_expert_win	
A	video_id	E7ZLz3tSwNM	moddrop_seed1111	1	16	0.0625	oracle_expert_win	
A	video_id	E7ZLz3tSwNM	uniform_kd_seed1111	1	16	0.0625	oracle_expert_win	
A	video_id	E8L1Z71vKG8	cfcompat_seed1111	5	12	0.4166666667	oracle_expert_win	
A	video_id	E8L1Z71vKG8	cfcompat_seed1114	2	12	0.1666666667	oracle_expert_win	
A	video_id	E8L1Z71vKG8	moddrop_seed1111	3	12	0.25	oracle_expert_win	
A	video_id	E8L1Z71vKG8	moddrop_seed1114	2	12	0.1666666667	oracle_expert_win	
A	video_id	EGA6iulTr00	cfcompat_seed1111	2	16	0.125	oracle_expert_win	
A	video_id	EGA6iulTr00	cfcompat_seed1114	4	16	0.25	oracle_expert_win	
A	video_id	EGA6iulTr00	moddrop_seed1111	4	16	0.25	oracle_expert_win	
A	video_id	EGA6iulTr00	moddrop_seed1114	6	16	0.375	oracle_expert_win	
A	video_id	EHbZ2EeVags	uniform_kd_seed1111	4	4	1	oracle_expert_win	
A	video_id	EJT25p7JahU	cfcompat_seed1111	4	20	0.2	oracle_expert_win	
A	video_id	EJT25p7JahU	cfcompat_seed1114	4	20	0.2	oracle_expert_win	
A	video_id	EJT25p7JahU	moddrop_seed1111	3	20	0.15	oracle_expert_win	
A	video_id	EJT25p7JahU	moddrop_seed1114	9	20	0.45	oracle_expert_win	
A	video_id	EO_SN04Xef0	cfcompat_seed1111	3	20	0.15	oracle_expert_win	
A	video_id	EO_SN04Xef0	cfcompat_seed1114	4	20	0.2	oracle_expert_win	
A	video_id	EO_SN04Xef0	moddrop_seed1114	13	20	0.65	oracle_expert_win	
A	video_id	EOkdFMw0pmk	cfcompat_seed1111	6	40	0.15	oracle_expert_win	
A	video_id	EOkdFMw0pmk	cfcompat_seed1114	4	40	0.1	oracle_expert_win	
A	video_id	EOkdFMw0pmk	moddrop_seed1111	12	40	0.3	oracle_expert_win	
A	video_id	EOkdFMw0pmk	moddrop_seed1114	6	40	0.15	oracle_expert_win	
A	video_id	EOkdFMw0pmk	uniform_kd_seed1111	12	40	0.3	oracle_expert_win	
A	video_id	ERnYvxojeu0	cfcompat_seed1111	4	24	0.1666666667	oracle_expert_win	
A	video_id	ERnYvxojeu0	cfcompat_seed1114	9	24	0.375	oracle_expert_win	
A	video_id	ERnYvxojeu0	moddrop_seed1111	1	24	0.04166666667	oracle_expert_win	
A	video_id	ERnYvxojeu0	moddrop_seed1114	8	24	0.3333333333	oracle_expert_win	
A	video_id	ERnYvxojeu0	uniform_kd_seed1111	2	24	0.08333333333	oracle_expert_win	
A	video_id	EULEL3QhKD0	cfcompat_seed1111	4	16	0.25	oracle_expert_win	
A	video_id	EULEL3QhKD0	cfcompat_seed1114	1	16	0.0625	oracle_expert_win	
A	video_id	EULEL3QhKD0	moddrop_seed1111	5	16	0.3125	oracle_expert_win	
A	video_id	EULEL3QhKD0	moddrop_seed1114	6	16	0.375	oracle_expert_win	
A	video_id	EZkOWskJl20	cfcompat_seed1111	3	8	0.375	oracle_expert_win	
A	video_id	EZkOWskJl20	cfcompat_seed1114	1	8	0.125	oracle_expert_win	
A	video_id	EZkOWskJl20	moddrop_seed1114	2	8	0.25	oracle_expert_win	
A	video_id	EZkOWskJl20	uniform_kd_seed1111	2	8	0.25	oracle_expert_win	
A	video_id	E_oqbJatW3E	moddrop_seed1114	8	8	1	oracle_expert_win	
A	video_id	Ea_Huc2-lwo	moddrop_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	Ea_Huc2-lwo	moddrop_seed1114	8	12	0.6666666667	oracle_expert_win	
A	video_id	EfQoSpEZa0o	moddrop_seed1111	4	16	0.25	oracle_expert_win	
A	video_id	EfQoSpEZa0o	moddrop_seed1114	8	16	0.5	oracle_expert_win	
A	video_id	EfQoSpEZa0o	uniform_kd_seed1111	4	16	0.25	oracle_expert_win	
A	video_id	EiG3r8hAVeY	cfcompat_seed1111	4	32	0.125	oracle_expert_win	
A	video_id	EiG3r8hAVeY	cfcompat_seed1114	13	32	0.40625	oracle_expert_win	
A	video_id	EiG3r8hAVeY	moddrop_seed1111	4	32	0.125	oracle_expert_win	
A	video_id	EiG3r8hAVeY	uniform_kd_seed1111	11	32	0.34375	oracle_expert_win	
A	video_id	Emi9cw9xa00	cfcompat_seed1111	4	44	0.09090909091	oracle_expert_win	
A	video_id	Emi9cw9xa00	cfcompat_seed1114	5	44	0.1136363636	oracle_expert_win	
A	video_id	Emi9cw9xa00	moddrop_seed1111	2	44	0.04545454545	oracle_expert_win	
A	video_id	Emi9cw9xa00	moddrop_seed1114	16	44	0.3636363636	oracle_expert_win	
A	video_id	Emi9cw9xa00	uniform_kd_seed1111	17	44	0.3863636364	oracle_expert_win	
A	video_id	Emjv2cDzW1E	cfcompat_seed1114	8	12	0.6666666667	oracle_expert_win	
A	video_id	Emjv2cDzW1E	moddrop_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	EpadyoYlAjQ	cfcompat_seed1111	6	28	0.2142857143	oracle_expert_win	
A	video_id	EpadyoYlAjQ	cfcompat_seed1114	6	28	0.2142857143	oracle_expert_win	
A	video_id	EpadyoYlAjQ	moddrop_seed1111	1	28	0.03571428571	oracle_expert_win	
A	video_id	EpadyoYlAjQ	moddrop_seed1114	6	28	0.2142857143	oracle_expert_win	
A	video_id	EpadyoYlAjQ	uniform_kd_seed1111	9	28	0.3214285714	oracle_expert_win	
A	video_id	ExDLNkDVsxY	cfcompat_seed1111	2	36	0.05555555556	oracle_expert_win	
A	video_id	ExDLNkDVsxY	cfcompat_seed1114	13	36	0.3611111111	oracle_expert_win	
A	video_id	ExDLNkDVsxY	moddrop_seed1114	20	36	0.5555555556	oracle_expert_win	
A	video_id	ExDLNkDVsxY	uniform_kd_seed1111	1	36	0.02777777778	oracle_expert_win	
A	video_id	F4OhXQTMOEc	cfcompat_seed1114	7	28	0.25	oracle_expert_win	
A	video_id	F4OhXQTMOEc	moddrop_seed1111	7	28	0.25	oracle_expert_win	
A	video_id	F4OhXQTMOEc	moddrop_seed1114	3	28	0.1071428571	oracle_expert_win	
A	video_id	F4OhXQTMOEc	uniform_kd_seed1111	11	28	0.3928571429	oracle_expert_win	
A	video_id	F5SGdvSRJmo	cfcompat_seed1111	4	44	0.09090909091	oracle_expert_win	
A	video_id	F5SGdvSRJmo	cfcompat_seed1114	9	44	0.2045454545	oracle_expert_win	
A	video_id	F5SGdvSRJmo	moddrop_seed1111	15	44	0.3409090909	oracle_expert_win	
A	video_id	F5SGdvSRJmo	moddrop_seed1114	12	44	0.2727272727	oracle_expert_win	
A	video_id	F5SGdvSRJmo	uniform_kd_seed1111	4	44	0.09090909091	oracle_expert_win	
A	video_id	FCMbWx2JpZ0	cfcompat_seed1114	1	8	0.125	oracle_expert_win	
A	video_id	FCMbWx2JpZ0	moddrop_seed1111	4	8	0.5	oracle_expert_win	
A	video_id	FCMbWx2JpZ0	uniform_kd_seed1111	3	8	0.375	oracle_expert_win	
A	video_id	FGnHDWGYsA8	cfcompat_seed1111	4	8	0.5	oracle_expert_win	
A	video_id	FGnHDWGYsA8	cfcompat_seed1114	2	8	0.25	oracle_expert_win	
A	video_id	FGnHDWGYsA8	moddrop_seed1114	2	8	0.25	oracle_expert_win	
A	video_id	FHlzZ2VxuGQ	cfcompat_seed1111	14	32	0.4375	oracle_expert_win	
A	video_id	FHlzZ2VxuGQ	cfcompat_seed1114	9	32	0.28125	oracle_expert_win	
A	video_id	FHlzZ2VxuGQ	uniform_kd_seed1111	9	32	0.28125	oracle_expert_win	
A	video_id	FLyWn2DCci4	cfcompat_seed1114	4	12	0.3333333333	oracle_expert_win	
A	video_id	FLyWn2DCci4	moddrop_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	FLyWn2DCci4	moddrop_seed1114	2	12	0.1666666667	oracle_expert_win	
A	video_id	FLyWn2DCci4	uniform_kd_seed1111	2	12	0.1666666667	oracle_expert_win	
A	video_id	FMW6diQ9rMo	cfcompat_seed1114	8	32	0.25	oracle_expert_win	
A	video_id	FMW6diQ9rMo	moddrop_seed1111	18	32	0.5625	oracle_expert_win	
A	video_id	FMW6diQ9rMo	uniform_kd_seed1111	6	32	0.1875	oracle_expert_win	
A	video_id	FOMXt3lStco	cfcompat_seed1114	1	12	0.08333333333	oracle_expert_win	
A	video_id	FOMXt3lStco	moddrop_seed1111	11	12	0.9166666667	oracle_expert_win	
A	video_id	FP3o75bpi8k	cfcompat_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	FP3o75bpi8k	cfcompat_seed1114	8	12	0.6666666667	oracle_expert_win	
A	video_id	FX-YgVKC1AI	moddrop_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	FX-YgVKC1AI	moddrop_seed1114	4	12	0.3333333333	oracle_expert_win	
A	video_id	FX-YgVKC1AI	uniform_kd_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	FdTczBnXtYU	cfcompat_seed1111	11	16	0.6875	oracle_expert_win	
A	video_id	FdTczBnXtYU	cfcompat_seed1114	1	16	0.0625	oracle_expert_win	
A	video_id	FdTczBnXtYU	uniform_kd_seed1111	4	16	0.25	oracle_expert_win	
A	video_id	Fmwc7wkIc4Q	cfcompat_seed1111	14	60	0.2333333333	oracle_expert_win	
A	video_id	Fmwc7wkIc4Q	cfcompat_seed1114	14	60	0.2333333333	oracle_expert_win	
A	video_id	Fmwc7wkIc4Q	moddrop_seed1111	15	60	0.25	oracle_expert_win	
A	video_id	Fmwc7wkIc4Q	moddrop_seed1114	13	60	0.2166666667	oracle_expert_win	
A	video_id	Fmwc7wkIc4Q	uniform_kd_seed1111	4	60	0.06666666667	oracle_expert_win	
A	video_id	FsmNLTdE2p0	cfcompat_seed1114	4	8	0.5	oracle_expert_win	
A	video_id	FsmNLTdE2p0	moddrop_seed1114	1	8	0.125	oracle_expert_win	
A	video_id	FsmNLTdE2p0	uniform_kd_seed1111	3	8	0.375	oracle_expert_win	
A	video_id	FylhSeozvG8	cfcompat_seed1111	18	52	0.3461538462	oracle_expert_win	
A	video_id	FylhSeozvG8	cfcompat_seed1114	5	52	0.09615384615	oracle_expert_win	
A	video_id	FylhSeozvG8	moddrop_seed1111	8	52	0.1538461538	oracle_expert_win	
A	video_id	FylhSeozvG8	moddrop_seed1114	9	52	0.1730769231	oracle_expert_win	
A	video_id	FylhSeozvG8	uniform_kd_seed1111	12	52	0.2307692308	oracle_expert_win	
A	video_id	G1Z_JUTgZqo	cfcompat_seed1111	3	12	0.25	oracle_expert_win	
A	video_id	G1Z_JUTgZqo	cfcompat_seed1114	5	12	0.4166666667	oracle_expert_win	
A	video_id	G1Z_JUTgZqo	uniform_kd_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	G3RPgs_7l3U	cfcompat_seed1111	4	12	0.3333333333	oracle_expert_win	
A	video_id	G3RPgs_7l3U	cfcompat_seed1114	4	12	0.3333333333	oracle_expert_win	
A	video_id	G3RPgs_7l3U	moddrop_seed1111	3	12	0.25	oracle_expert_win	
A	video_id	G3RPgs_7l3U	uniform_kd_seed1111	1	12	0.08333333333	oracle_expert_win	
A	video_id	G4HMKRdIva0	cfcompat_seed1111	7	68	0.1029411765	oracle_expert_win	
A	video_id	G4HMKRdIva0	cfcompat_seed1114	4	68	0.05882352941	oracle_expert_win	
A	video_id	G4HMKRdIva0	moddrop_seed1111	23	68	0.3382352941	oracle_expert_win	
A	video_id	G4HMKRdIva0	moddrop_seed1114	28	68	0.4117647059	oracle_expert_win	
A	video_id	G4HMKRdIva0	uniform_kd_seed1111	6	68	0.08823529412	oracle_expert_win	
A	video_id	G8p4QMjLUXI	cfcompat_seed1111	6	36	0.1666666667	oracle_expert_win	
A	video_id	G8p4QMjLUXI	cfcompat_seed1114	2	36	0.05555555556	oracle_expert_win	
A	video_id	G8p4QMjLUXI	moddrop_seed1111	12	36	0.3333333333	oracle_expert_win	
A	video_id	G8p4QMjLUXI	moddrop_seed1114	12	36	0.3333333333	oracle_expert_win	
A	video_id	G8p4QMjLUXI	uniform_kd_seed1111	4	36	0.1111111111	oracle_expert_win	
A	video_id	GMnoxaqqReQ	cfcompat_seed1114	2	8	0.25	oracle_expert_win	
A	video_id	GMnoxaqqReQ	moddrop_seed1114	1	8	0.125	oracle_expert_win	
A	video_id	GMnoxaqqReQ	uniform_kd_seed1111	5	8	0.625	oracle_expert_win	
A	video_id	GUffC7vu9zA	cfcompat_seed1111	4	28	0.1428571429	oracle_expert_win	
A	video_id	GUffC7vu9zA	cfcompat_seed1114	4	28	0.1428571429	oracle_expert_win	
A	video_id	GUffC7vu9zA	moddrop_seed1111	8	28	0.2857142857	oracle_expert_win	
A	video_id	GUffC7vu9zA	moddrop_seed1114	8	28	0.2857142857	oracle_expert_win	
A	video_id	GUffC7vu9zA	uniform_kd_seed1111	4	28	0.1428571429	oracle_expert_win	
A	video_id	G_M3lYn6hAA	cfcompat_seed1114	8	12	0.6666666667	oracle_expert_win	
A	video_id	G_M3lYn6hAA	moddrop_seed1114	4	12	0.3333333333	oracle_expert_win	
A	video_id	GcfETVXgtg0	cfcompat_seed1111	1	16	0.0625	oracle_expert_win	
A	video_id	GcfETVXgtg0	cfcompat_seed1114	7	16	0.4375	oracle_expert_win	
A	video_id	GcfETVXgtg0	moddrop_seed1111	2	16	0.125	oracle_expert_win	
A	video_id	GcfETVXgtg0	moddrop_seed1114	6	16	0.375	oracle_expert_win	
A	video_id	Gg9ZcRlwnbc	cfcompat_seed1111	12	48	0.25	oracle_expert_win	
A	video_id	Gg9ZcRlwnbc	cfcompat_seed1114	9	48	0.1875	oracle_expert_win	
A	video_id	Gg9ZcRlwnbc	moddrop_seed1111	4	48	0.08333333333	oracle_expert_win	
A	video_id	Gg9ZcRlwnbc	moddrop_seed1114	8	48	0.1666666667	oracle_expert_win	
A	video_id	Gg9ZcRlwnbc	uniform_kd_seed1111	15	48	0.3125	oracle_expert_win	
A	video_id	GjCUDqWSI6c	cfcompat_seed1111	6	8	0.75	oracle_expert_win	
A	video_id	GjCUDqWSI6c	moddrop_seed1114	1	8	0.125	oracle_expert_win	
A	video_id	GjCUDqWSI6c	uniform_kd_seed1111	1	8	0.125	oracle_expert_win	
