neighbor_video_id	neighbor_uses	queries_reached	share_of_neighbor_slots	direction	role
6WDchK7TuL8	212	212	0.0001035318018	B	outer_evaluation
dOSyvhYsfFo	209	209	0.0001020667292	B	outer_evaluation
It6xg0WcqJ0	208	208	0.0001015783716	B	outer_evaluation
CqFt3_uka14	202	202	9.864822629e-05	B	outer_evaluation
HjLpXXFoAQw	201	201	9.815986873e-05	B	outer_evaluation
_4K620KW_Is	199	199	9.718315362e-05	B	outer_evaluation
f47bnEUrOvA	198	198	9.669479606e-05	B	outer_evaluation
V5lfNohNlEg	191	191	9.327629317e-05	B	outer_evaluation
BnWvk0YRgE4	191	191	9.327629317e-05	B	outer_evaluation
_XWUKMkxa-Q	187	187	9.132286295e-05	B	outer_evaluation
XsEPZydHWdo	187	187	9.132286295e-05	B	outer_evaluation
QP2CjKap818	186	186	9.083450539e-05	B	outer_evaluation
PtdK-TLOuD0	181	181	8.839271761e-05	B	outer_evaluation
ePiz4zU6crI	181	181	8.839271761e-05	B	outer_evaluation
1J9Fa995Ojs	180	180	8.790436006e-05	B	outer_evaluation
zJWmmDk9fCE	178	178	8.692764494e-05	B	outer_evaluation
u6H0sVuY1ac	175	175	8.546257228e-05	B	outer_evaluation
WYSomBHdl4c	175	175	8.546257228e-05	B	outer_evaluation
125708	174	174	8.497421472e-05	B	outer_evaluation
rZqWAnrJ1Nc	171	171	8.350914205e-05	B	outer_evaluation
VCIe-4p0xoM	171	171	8.350914205e-05	B	outer_evaluation
6c7vAwDSVGc	167	167	8.155571183e-05	B	outer_evaluation
xlNDpmKgSIc	165	165	8.057899672e-05	B	outer_evaluation
zURYO3k8lW0	164	164	8.009063916e-05	B	outer_evaluation
faMq0C_wTpU	162	162	7.911392405e-05	B	outer_evaluation
1fqNb8cfLFE	159	159	7.764885138e-05	B	outer_evaluation
JkHxzOWOLfs	158	158	7.716049383e-05	B	outer_evaluation
zi0a6r52ZlY	157	157	7.667213627e-05	B	outer_evaluation
6UV6ktwbLoo	157	157	7.667213627e-05	B	outer_evaluation
olVQZV_1rdA	156	156	7.618377872e-05	B	outer_evaluation
zx4W0Vuus-I	154	154	7.52070636e-05	B	outer_evaluation
qmx0nQZYHIo	150	150	7.325363338e-05	B	outer_evaluation
eJwZfdtlks8	145	145	7.08118456e-05	B	outer_evaluation
Uiq0lf9ibF8	145	145	7.08118456e-05	B	outer_evaluation
A0aE2Gzym-M	144	144	7.032348805e-05	B	outer_evaluation
veHYwR7ge6Y	141	141	6.885841538e-05	B	outer_evaluation
TZXcQemh8n8	141	141	6.885841538e-05	B	outer_evaluation
po5jCjnxW1w	140	140	6.837005782e-05	B	outer_evaluation
5F-KEGK9eXo	139	139	6.788170027e-05	B	outer_evaluation
5RVF_3YBUVI	136	136	6.64166276e-05	B	outer_evaluation
R0o37yJ1PP0	134	134	6.543991249e-05	B	outer_evaluation
JdFaSggG58c	133	133	6.495155493e-05	B	outer_evaluation
QQVRIGEUa_Q	133	133	6.495155493e-05	B	outer_evaluation
8wdxczYf1jI	128	128	6.250976715e-05	B	outer_evaluation
D-DqVICJXBU	126	126	6.153305204e-05	B	outer_evaluation
jUKH63mltLE	126	126	6.153305204e-05	B	outer_evaluation
kk4gr5A6_Uw	123	123	6.006797937e-05	B	outer_evaluation
g8NBNtY3cpU	123	123	6.006797937e-05	B	outer_evaluation
8VP1qxX9mh4	121	121	5.909126426e-05	B	outer_evaluation
pu1C7tmYHxI	121	121	5.909126426e-05	B	outer_evaluation
gRAmIaSlm80	120	120	5.86029067e-05	B	outer_evaluation
jD3iIEsc_K4	118	118	5.762619159e-05	B	outer_evaluation
1rVly2oeBJg	116	116	5.664947648e-05	B	outer_evaluation
iM3wSwoAtwk	110	110	5.371933115e-05	B	outer_evaluation
_2u0MkRqpjA	109	109	5.323097359e-05	B	outer_evaluation
91y7nPEWdmQ	109	109	5.323097359e-05	B	outer_evaluation
dZK01jhM27k	107	107	5.225425848e-05	B	outer_evaluation
AGM-hNupJik	102	102	4.98124707e-05	B	outer_evaluation
3kNPvhdF1NA	101	101	4.932411314e-05	B	outer_evaluation
rVG8gOAY0JE	100	100	4.883575559e-05	B	outer_evaluation
MMaEsDdBsvM	96	96	4.688232536e-05	B	outer_evaluation
kz7ahNfXFsk	95	95	4.639396781e-05	B	outer_evaluation
0tkWa2skSmA	90	90	4.395218003e-05	B	outer_evaluation
QXPOQW2tRBs	85	85	4.151039225e-05	B	outer_evaluation
wtCKzu8eVJ0	84	84	4.102203469e-05	B	outer_evaluation
bCDfIJ12oqM	83	83	4.053367714e-05	B	outer_evaluation
pzUplbeH_fg	81	81	3.955696203e-05	B	outer_evaluation
fB816aeHRFk	81	81	3.955696203e-05	B	outer_evaluation
Zr3psuFQoDY	79	79	3.858024691e-05	B	outer_evaluation
gr8mzv2xZ2s	76	76	3.711517425e-05	B	outer_evaluation
120vnZnmhq4	76	76	3.711517425e-05	B	outer_evaluation
BNaRO9g8ugQ	74	74	3.613845913e-05	B	outer_evaluation
SMzV26l6iA0	73	73	3.565010158e-05	B	outer_evaluation
0W4WsjhDgUI	73	73	3.565010158e-05	B	outer_evaluation
YjNYBBs1AZw	69	69	3.369667135e-05	B	outer_evaluation
fOxg1NstCHA	63	63	3.076652602e-05	B	outer_evaluation
cKldvZeyRDA	63	63	3.076652602e-05	B	outer_evaluation
zg-ZIxVsBbQ	56	56	2.734802313e-05	B	outer_evaluation
oNCvb0F-c88	56	56	2.734802313e-05	B	outer_evaluation
SSNrLu-eZiM	55	55	2.685966557e-05	B	outer_evaluation
OEMSGahoCmM	55	55	2.685966557e-05	B	outer_evaluation
Or-9Nc_GAq8	54	54	2.637130802e-05	B	outer_evaluation
Q7OvlYjNt9w	54	54	2.637130802e-05	B	outer_evaluation
HfLVQZLvcH8	53	53	2.588295046e-05	B	outer_evaluation
CT7QOWbhfv4	51	51	2.490623535e-05	B	outer_evaluation
wQkNqbrAlB4	50	50	2.441787779e-05	B	outer_evaluation
4qVvLLFEYnk	48	48	2.344116268e-05	B	outer_evaluation
8XODJwsvBa0	45	45	2.197609001e-05	B	outer_evaluation
2-EJz4RG4g4	44	44	2.148773246e-05	B	outer_evaluation
Zo8jCDGMWjw	39	39	1.904594468e-05	B	outer_evaluation
ZltpfWh2aIw	35	35	1.709251446e-05	B	outer_evaluation
OwYfPi9St0w	35	35	1.709251446e-05	B	outer_evaluation
_YzIvwvyIq4	34	34	1.66041569e-05	B	outer_evaluation
TahiuVpcROM	31	31	1.513908423e-05	B	outer_evaluation
_KGd7IpX3B4	29	29	1.416236912e-05	B	outer_evaluation
ddix4XuaUlY	28	28	1.367401156e-05	B	outer_evaluation
7vJy1zbopJ8	25	25	1.22089389e-05	B	outer_evaluation
jlW4Iep4mmE	16	16	7.813720894e-06	B	outer_evaluation
liJO1yIFsJs	10	10	4.883575559e-06	B	outer_evaluation
